city,state_id,lat,lng,population,timezone
Four Corners,OR,44.9291,-122.9731,16399,America/Los_Angeles
Hernando,MS,34.8500,-89.9922,16399,America/Chicago
River Falls,WI,44.8610,-92.6248,16402,America/Chicago
Mount Pleasant,TX,33.1613,-94.9717,16412,America/Chicago
East Riverdale,MD,38.9600,-76.9108,16416,America/New_York
Ojus,FL,25.9563,-80.1606,16417,America/New_York
Groveland,FL,28.6021,-81.8204,16423,America/New_York
Kings Park,NY,40.8887,-73.2452,16424,America/New_York
New Milford,NJ,40.9337,-74.0196,16429,America/New_York
Chickasha,OK,35.0410,-97.9472,16431,America/Chicago
Wolf Trap,VA,38.9395,-77.2842,16436,America/New_York
Cinco Ranch,TX,29.7395,-95.7607,16437,America/Chicago
Highland Springs,VA,37.5516,-77.3285,16459,America/New_York
Crowley,TX,32.5781,-97.3585,16460,America/Chicago
Douglas,AZ,31.3602,-109.5394,16467,America/Phoenix
Pearl River,NY,41.0615,-74.0047,16476,America/New_York
Jasper,IN,38.3933,-86.9402,16477,America/Indiana/Vincennes
Eden,NC,36.5028,-79.7412,16477,America/New_York
Streetsboro,OH,41.2396,-81.3456,16478,America/New_York
Country Club Hills,IL,41.5637,-87.7250,16482,America/Chicago
Vienna,VA,38.8996,-77.2597,16485,America/New_York
Lock Haven,PA,41.1365,-77.4521,16490,America/New_York
Live Oak,TX,29.5545,-98.3404,16499,America/Chicago
Groveton,VA,38.7605,-77.0980,16516,America/New_York
Washington,IL,40.7049,-89.4346,16516,America/Chicago
Los Osos,CA,35.3068,-120.8249,16533,America/Los_Angeles
Donaldsonville,LA,30.0954,-90.9926,16540,America/Chicago
Solvang,CA,34.5936,-120.1401,16540,America/Los_Angeles
Murraysville,NC,34.2919,-77.8429,16542,America/New_York
Harrisburg,NC,35.3124,-80.6486,16576,America/New_York
Morganton,NC,35.7408,-81.7003,16577,America/New_York
Batavia,NY,42.9987,-78.1802,16581,America/New_York
Yauco,PR,18.0344,-66.8615,16585,America/Puerto_Rico
Norcross,GA,33.9379,-84.2065,16592,America/New_York
Artesia,CA,33.8676,-118.0806,16601,America/Los_Angeles
Bostonia,CA,32.8189,-116.9479,16603,America/Los_Angeles
Mercedes,TX,26.1533,-97.9129,16604,America/Chicago
El Segundo,CA,33.9169,-118.4021,16610,America/Los_Angeles
Auburndale,FL,28.0962,-81.8011,16650,America/New_York
Bull Run,VA,38.7802,-77.5204,16651,America/New_York
Athens,TN,35.4573,-84.6045,16651,America/New_York
Glenmont,MD,39.0698,-77.0467,16659,America/New_York
Highland Village,TX,33.0897,-97.0615,16668,America/Chicago
McComb,MS,31.2442,-90.4717,16672,America/Chicago
Cohoes,NY,42.7732,-73.7077,16687,America/New_York
North Decatur,GA,33.8073,-84.2889,16701,America/New_York
Lindsay,CA,36.2082,-119.0897,16713,America/Los_Angeles
Truckee,CA,39.3455,-120.1848,16735,America/Los_Angeles
New Port Richey,FL,28.2468,-82.7170,16737,America/New_York
Clayton,MO,38.6444,-90.3302,16747,America/Chicago
Lake Wales,FL,27.9195,-81.5961,16759,America/New_York
Bristol,VA,36.6180,-82.1606,16762,America/New_York
Fairburn,GA,33.5496,-84.5914,16768,America/New_York
Ham Lake,MN,45.2545,-93.2039,16783,America/Chicago
Goodlettsville,TN,36.3327,-86.7029,16798,America/Chicago
Bemidji,MN,47.4828,-94.8796,16807,America/Chicago
Wayne,MI,42.2774,-83.3877,16814,America/Detroit
North Myrtle Beach,SC,33.8230,-78.7089,16819,America/New_York
Rosedale,CA,35.3887,-119.2058,16820,America/Los_Angeles
Picayune,MS,30.5322,-89.6724,16832,America/Chicago
Live Oak,CA,36.9860,-121.9804,16837,America/Los_Angeles
Crescent City,CA,41.7727,-124.1902,16849,America/Los_Angeles
Seagoville,TX,32.6530,-96.5455,16861,America/Chicago
Lake St. Louis,MO,38.7846,-90.7886,16864,America/Chicago
Myrtle Grove,FL,30.4158,-87.3028,16875,America/Chicago
Southbridge,MA,42.0604,-72.0338,16878,America/New_York
Gainesville,TX,33.6391,-97.1488,16886,America/Chicago
Calverton,MD,39.0578,-76.9488,16888,America/New_York
Cutlerville,MI,42.8405,-85.6739,16895,America/Detroit
Roosevelt,NY,40.6797,-73.5837,16899,America/New_York
Buda,TX,30.0856,-97.8472,16906,America/Chicago
Lemay,MO,38.5325,-90.2845,16918,America/Chicago
Glassmanor,MD,38.8181,-76.9836,16935,America/New_York
Republic,MO,37.1452,-93.4446,16938,America/Chicago
Americus,GA,32.0736,-84.2249,16939,America/New_York
Mountain Home,ID,43.1324,-115.6972,16945,America/Boise
East Cleveland,OH,41.5318,-81.5795,16964,America/New_York
Phoenixville,PA,40.1358,-75.5201,16968,America/New_York
Fort Hunt,VA,38.7361,-77.0589,16973,America/New_York
Oconomowoc,WI,43.0995,-88.4950,16981,America/Chicago
Sylacauga,AL,33.1778,-86.2606,16982,America/Chicago
Buffalo,MN,45.1796,-93.8644,16993,America/Chicago
Lincoln,IL,40.1508,-89.3721,16993,America/Chicago
Streator,IL,41.1244,-88.8296,17021,America/Chicago
Camano,WA,48.1865,-122.4708,17042,America/Los_Angeles
Brownsville,FL,25.8216,-80.2417,17051,America/New_York
Palos Hills,IL,41.6986,-87.8266,17060,America/Chicago
Glenvar Heights,FL,25.7090,-80.3156,17065,America/New_York
Hybla Valley,VA,38.7485,-77.0822,17069,America/New_York
Parole,MD,38.9861,-76.5519,17074,America/New_York
Lansdale,PA,40.2417,-75.2812,17083,America/New_York
Yelm,WA,46.9398,-122.6261,17103,America/Los_Angeles
Ammon,ID,43.4746,-111.9569,17115,America/Boise
Bastrop,TX,30.1118,-97.3257,17120,America/Chicago
Wahiawa,HI,21.5005,-158.0198,17122,Pacific/Honolulu
North Babylon,NY,40.7311,-73.3251,17134,America/New_York
Massapequa Park,NY,40.6817,-73.4496,17143,America/New_York
Waxhaw,NC,34.9364,-80.7438,17147,America/New_York
North Adams,MA,42.6844,-73.1166,17153,America/New_York
Dickson,TN,36.0640,-87.3668,17157,America/Chicago
Ashwaubenon,WI,44.4796,-88.0889,17161,America/Chicago
La Vista,NE,41.1816,-96.0666,17170,America/Chicago
North Canton,OH,40.8742,-81.3971,17176,America/New_York
Coalinga,CA,36.1430,-120.3262,17179,America/Los_Angeles
Albemarle,NC,35.3594,-80.1915,17185,America/New_York
South Ogden,UT,41.1722,-111.9577,17199,America/Denver
McKinleyville,CA,40.9488,-124.0857,17208,America/Los_Angeles
Ferndale,MD,39.1869,-76.6330,17208,America/New_York
Pampa,TX,35.5479,-100.9651,17230,America/Chicago
Shippensburg,PA,40.0484,-77.5227,17234,America/New_York
Oneonta,NY,42.4551,-75.0666,17236,America/New_York
Clive,IA,41.6147,-93.7980,17242,America/Chicago
Lindenwold,NJ,39.8172,-74.9898,17263,America/New_York
Portland,TX,27.8911,-97.3284,17268,America/Chicago
Sayre,PA,41.9855,-76.5207,17281,America/New_York
Gainesville,VA,38.7931,-77.6347,17287,America/New_York
Lemont,IL,41.6695,-87.9836,17291,America/Chicago
Morris,IL,41.3749,-88.4305,17296,America/Chicago
Versailles,KY,38.0487,-84.7259,17298,America/New_York
La Marque,TX,29.3690,-94.9957,17319,America/Chicago
Ocean Acres,NJ,39.7430,-74.2804,17333,America/New_York
Willimantic,CT,41.7153,-72.2173,17358,America/New_York
Stafford,TX,29.6271,-95.5653,17362,America/Chicago
Colonial Heights,VA,37.2650,-77.3969,17370,America/New_York
Nederland,TX,29.9707,-94.0015,17371,America/Chicago
Pecan Grove,TX,29.6235,-95.7331,17380,America/Chicago
Taylor,TX,30.5743,-97.4234,17383,America/Chicago
Pendleton,OR,45.6756,-118.8209,17398,America/Los_Angeles
Godfrey,IL,38.9577,-90.2156,17400,America/Chicago
Burlington,KY,39.0223,-84.7217,17401,America/New_York
Redland,MD,39.1335,-77.1465,17414,America/New_York
Jenison,MI,42.9063,-85.8269,17431,America/Detroit
South Houston,TX,29.6611,-95.2285,17438,America/Chicago
Tinton Falls,NJ,40.2709,-74.0948,17451,America/New_York
Martinsburg,WV,39.4582,-77.9776,17454,America/New_York
Knik-Fairview,AK,61.4964,-149.6535,17457,America/Anchorage
Lakeport,CA,39.0392,-122.9218,17466,America/Los_Angeles
Woodmere,NY,40.6374,-73.7219,17470,America/New_York
Manassas Park,VA,38.7719,-77.4450,17478,America/New_York
Lake Mary,FL,28.7592,-81.3359,17479,America/New_York
Spanish Lake,MO,38.7884,-90.2078,17485,America/Chicago
Country Walk,FL,25.6331,-80.4353,17496,America/New_York
Clemson,SC,34.6837,-82.8124,17501,America/New_York
Vero Beach,FL,27.6463,-80.3930,17503,America/New_York
Shorewood,IL,41.5175,-88.2149,17509,America/Chicago
Maryland City,MD,39.1016,-76.8051,17513,America/New_York
Dumont,NJ,40.9452,-73.9923,17516,America/New_York
Kingstowne,VA,38.7625,-77.1445,17517,America/New_York
Nanuet,NY,41.0957,-74.0155,17517,America/New_York
Tallmadge,OH,41.1023,-81.4216,17519,America/New_York
Marion,IL,37.7173,-88.9279,17520,America/Chicago
Amesbury,MA,42.8530,-70.9446,17532,America/New_York
Laurel,VA,37.6375,-77.5062,17535,America/New_York
Pinewood,FL,25.8697,-80.2174,17542,America/New_York
Anoka,MN,45.2099,-93.3893,17549,America/Chicago
Upper Grand Lagoon,FL,30.1690,-85.7407,17550,America/Chicago
Tillmans Corner,AL,30.5818,-88.2128,17560,America/Chicago
Salem,OH,40.9049,-80.8491,17571,America/New_York
Butner,NC,36.1285,-78.7502,17575,America/New_York
Centerville,UT,40.9284,-111.8849,17587,America/Denver
Nipomo,CA,35.0323,-120.4991,17601,America/Los_Angeles
Kirksville,MO,40.1986,-92.5753,17602,America/Chicago
East Massapequa,NY,40.6743,-73.4358,17622,America/New_York
Franklin Park,IL,41.9361,-87.8794,17627,America/Chicago
Bethpage,NY,40.7495,-73.4856,17627,America/New_York
Santa Fe Springs,CA,33.9330,-118.0625,17630,America/Los_Angeles
Hinsdale,IL,41.8005,-87.9273,17637,America/Chicago
Greenfield,CA,36.3232,-121.2451,17646,America/Los_Angeles
Gretna,LA,29.9101,-90.0515,17647,America/Chicago
Maitland,FL,28.6295,-81.3717,17652,America/New_York
Madison,NJ,40.7586,-74.4170,17654,America/New_York
Albert Lea,MN,43.6547,-93.3642,17656,America/Chicago
Cedar Mill,OR,45.5355,-122.8006,17659,America/Los_Angeles
Valle Vista,CA,33.7436,-116.8872,17663,America/Los_Angeles
El Dorado,AR,33.2184,-92.6640,17706,America/Chicago
Wailuku,HI,20.8834,-156.5059,17708,Pacific/Honolulu
Buckhall,VA,38.7250,-77.4472,17708,America/New_York
Melville,NY,40.7823,-73.4088,17716,America/New_York
Lackawanna,NY,42.8182,-78.8326,17720,America/New_York
Takoma Park,MD,38.9810,-77.0028,17725,America/New_York
Dover,NJ,40.8859,-74.5597,17725,America/New_York
Belgrade,MT,45.7796,-111.1751,17743,America/Denver
Tavares,FL,28.7921,-81.7353,17749,America/New_York
Steubenville,OH,40.3653,-80.6520,17753,America/New_York
Midway,FL,30.4138,-87.0261,17760,America/Chicago
Moraga,CA,37.8439,-122.1225,17783,America/Los_Angeles
Colonia,NJ,40.5929,-74.3151,17801,America/New_York
Beltsville,MD,39.0394,-76.9211,17812,America/New_York
Crossville,TN,35.9527,-85.0294,17825,America/Chicago
Shenandoah,PA,40.8167,-76.2004,17840,America/New_York
Ada,OK,34.7683,-96.6689,17840,America/Chicago
Knightdale,NC,35.7918,-78.4955,17843,America/New_York
Five Forks,SC,34.8069,-82.2271,17844,America/New_York
White Settlement,TX,32.7554,-97.4605,17851,America/Chicago
Dallas,OR,44.9222,-123.3131,17859,America/Los_Angeles
Woodcrest,CA,33.8789,-117.3686,17859,America/Los_Angeles
Ocean Springs,MS,30.4082,-88.7861,17862,America/Chicago
Brenham,TX,30.1585,-96.3964,17863,America/Chicago
Scarsdale,NY,40.9902,-73.7773,17871,America/New_York
Oak Grove,OR,45.4156,-122.6349,17872,America/Los_Angeles
Menasha,WI,44.2124,-88.4272,17873,America/Chicago
Hannibal,MO,39.7097,-91.3939,17884,America/Chicago
Burke Centre,VA,38.7903,-77.2999,17894,America/New_York
Perry,GA,32.4719,-83.7282,17894,America/New_York
Easton,MD,38.7760,-76.0702,17911,America/New_York
Concord,MO,38.5117,-90.3574,17912,America/Chicago
Lenoir,NC,35.9096,-81.5247,17913,America/New_York
Wantagh,NY,40.6686,-73.5104,17915,America/New_York
Humacao,PR,18.1519,-65.8204,17939,America/Puerto_Rico
Ingleside,TX,27.8700,-97.2077,17940,America/Chicago
Huntington,IN,40.8815,-85.5053,17942,America/Indiana/Indianapolis
Marco Island,FL,25.9330,-81.6993,17947,America/New_York
Zachary,LA,30.6642,-91.1634,17949,America/Chicago
Kingsland,GA,30.8194,-81.7217,17949,America/New_York
San Carlos Park,FL,26.4765,-81.8193,17961,America/New_York
Mountain House,CA,37.7740,-121.5452,17966,America/Los_Angeles
Estelle,LA,29.8447,-90.1021,17968,America/Chicago
Sunland Park,NM,31.8194,-106.5943,17978,America/Denver
Fayetteville,GA,33.4500,-84.4709,17991,America/New_York
West Columbia,SC,33.9931,-81.0932,17998,America/New_York
North Druid Hills,GA,33.8186,-84.3254,18002,America/New_York
Macomb,IL,40.4721,-90.6816,18006,America/Chicago
Safety Harbor,FL,28.0080,-82.6964,18016,America/New_York
Mattoon,IL,39.4775,-88.3624,18016,America/Chicago
Beaver Dam,WI,43.4690,-88.8308,18041,America/Chicago
Eastlake,OH,41.6581,-81.4323,18042,America/New_York
Bensenville,IL,41.9593,-87.9433,18044,America/Chicago
Bon Air,VA,37.5187,-77.5713,18052,America/New_York
Lithia Springs,GA,33.7810,-84.6485,18054,America/New_York
North Aurora,IL,41.8083,-88.3413,18057,America/Chicago
North Wilkesboro,NC,36.1728,-81.1390,18066,America/New_York
Cary,IL,42.2129,-88.2493,18067,America/Chicago
Beeville,TX,28.4059,-97.7494,18068,America/Chicago
Manchester,MO,38.5830,-90.5065,18073,America/Chicago
Oxon Hill,MD,38.7887,-76.9733,18080,America/New_York
Round Lake,IL,42.3435,-88.1058,18100,America/Chicago
Cudahy,WI,42.9467,-87.8641,18104,America/Chicago
St. Matthews,KY,38.2497,-85.6383,18105,America/New_York
Alton,TX,26.2884,-98.3098,18105,America/Chicago
Madison,IN,38.7581,-85.3974,18109,America/Indiana/Indianapolis
Otsego,MN,45.2660,-93.6200,18113,America/Chicago
Orange,TX,30.1210,-93.7616,18118,America/Chicago
Imperial,CA,32.8390,-115.5719,18120,America/Los_Angeles
Rutland,VT,43.6091,-72.9782,18131,America/New_York
Trenton,MI,42.1394,-83.1929,18157,America/Detroit
Menomonie,WI,44.8893,-91.9084,18159,America/Chicago
Iselin,NJ,40.5702,-74.3170,18175,America/New_York
Niles,OH,41.1878,-80.7530,18176,America/New_York
Maumelle,AR,34.8522,-92.4000,18199,America/Chicago
St. Michael,MN,45.2014,-93.6920,18204,America/Chicago
Lake Placid,FL,27.2977,-81.3715,18227,America/New_York
Hyattsville,MD,38.9612,-76.9548,18230,America/New_York
Boerne,TX,29.7844,-98.7289,18232,America/Chicago
Springfield,TN,36.4943,-86.8709,18241,America/Chicago
Crawfordsville,IN,40.0428,-86.8975,18242,America/Indiana/Indianapolis
Palestine,TX,31.7544,-95.6471,18243,America/Chicago
Radford,VA,37.1229,-80.5587,18249,America/New_York
Kilgore,TX,32.3979,-94.8603,18265,America/Chicago
Idylwood,VA,38.8896,-77.2055,18273,America/New_York
Newburyport,MA,42.8124,-70.8878,18289,America/New_York
Merrifield,VA,38.8731,-77.2426,18291,America/New_York
Rutherford,NJ,40.8203,-74.1057,18303,America/New_York
Ronkonkoma,NY,40.8040,-73.1258,18309,America/New_York
Chowchilla,CA,37.1095,-120.2349,18310,America/Los_Angeles
Brookfield,IL,41.8245,-87.8470,18310,America/Chicago
Franklin Farm,VA,38.9133,-77.3969,18321,America/New_York
Sycamore,IL,41.9951,-88.6812,18322,America/Chicago
World Golf Village,FL,29.9653,-81.4898,18327,America/New_York
Sunnyside,WA,46.3158,-120.0059,18352,America/Los_Angeles
Wallingford Center,CT,41.4499,-72.8189,18360,America/New_York
Brook Park,OH,41.4036,-81.8219,18382,America/New_York
North Amityville,NY,40.7005,-73.4118,18382,America/New_York
Brushy Creek,TX,30.5125,-97.7388,18399,America/Chicago
Uvalde,TX,29.2153,-99.7782,18406,America/Chicago
Bryn Mawr-Skyway,WA,47.4949,-122.2411,18414,America/Los_Angeles
Altus,OK,34.6566,-99.3051,18418,America/Chicago
Berea,KY,37.5904,-84.2898,18423,America/New_York
Iron Mountain,MI,45.8275,-88.0599,18432,America/Menominee
Defiance,OH,41.2810,-84.3661,18460,America/New_York
Hopkins,MN,44.9261,-93.4056,18468,America/Chicago
Breaux Bridge,LA,30.2829,-91.9043,18484,America/Chicago
Mayfield Heights,OH,41.5175,-81.4534,18487,America/New_York
Gautier,MS,30.4106,-88.6568,18490,America/Chicago
North Massapequa,NY,40.7031,-73.4678,18505,America/New_York
Lynden,WA,48.9502,-122.4545,18512,America/Los_Angeles
Gibsonton,FL,27.8260,-82.3761,18515,America/New_York
Rancho Mirage,CA,33.7634,-116.4271,18528,America/Los_Angeles
Winthrop,MA,42.3751,-70.9847,18544,America/New_York
Anacortes,WA,48.4878,-122.6292,18563,America/Los_Angeles
Sudley,VA,38.7878,-77.4961,18575,America/New_York
Forest Park,OH,39.2861,-84.5259,18583,America/New_York
Avenel,NJ,40.5839,-74.2720,18592,America/New_York
Moultrie,GA,31.1591,-83.7708,18602,America/New_York
Cocoa,FL,28.3820,-80.7674,18603,America/New_York
Berea,OH,41.3696,-81.8642,18609,America/New_York
Seabrook,MD,38.9802,-76.8502,18616,America/New_York
Creve Coeur,MO,38.6621,-90.4430,18622,America/Chicago
Westminster,MD,39.5796,-77.0066,18640,America/New_York
Deerfield,IL,42.1654,-87.8516,18646,America/Chicago
Ansonia,CT,41.3443,-73.0689,18654,America/New_York
Bay City,TX,28.9838,-95.9601,18661,America/Chicago
North Valley Stream,NY,40.6840,-73.7077,18661,America/New_York
Marinette,WI,45.0870,-87.6328,18671,America/Chicago
Bellwood,IL,41.8829,-87.8762,18672,America/Chicago
Port Isabel,TX,26.0540,-97.2505,18686,America/Chicago
Homewood,IL,41.5591,-87.6610,18703,America/Chicago
Avon,IN,39.7603,-86.3917,18706,America/Indiana/Indianapolis
Alsip,IL,41.6701,-87.7368,18709,America/Chicago
Cimarron Hills,CO,38.8597,-104.6995,18727,America/Denver
Hawthorne,NJ,40.9579,-74.1581,18753,America/New_York
Marshfield,WI,44.6627,-90.1728,18764,America/Chicago
Point Pleasant,NJ,40.0772,-74.0702,18772,America/New_York
Grandview,WA,46.2444,-119.9091,18772,America/Los_Angeles
St. John,IN,41.4431,-87.4700,18796,America/Chicago
Coldwater,MI,41.9465,-84.9989,18832,America/Detroit
Seminole,FL,27.8435,-82.7839,18838,America/New_York
Central Point,OR,42.3765,-122.9110,18848,America/Los_Angeles
Twinsburg,OH,41.3220,-81.4451,18856,America/New_York
Natchitoches,LA,31.7317,-93.0979,18859,America/Chicago
Terrell,TX,32.7341,-96.2939,18869,America/Chicago
La Follette,TN,36.3718,-84.1256,18884,America/New_York
McAlester,OK,34.9262,-95.7698,18896,America/Chicago
Five Corners,WA,45.6883,-122.5738,18908,America/Los_Angeles
Badger,AK,64.8006,-147.3877,18911,America/Anchorage
Whitehall,OH,39.9682,-82.8833,18926,America/New_York
Sartell,MN,45.6187,-94.2207,18926,America/Chicago
Springboro,OH,39.5612,-84.2348,18931,America/New_York
Lexington,NC,35.8017,-80.2682,18933,America/New_York
Onalaska,WI,43.8881,-91.2074,18943,America/Chicago
Troy,AL,31.8021,-85.9665,18957,America/Chicago
Bellaire,TX,29.7040,-95.4622,18971,America/Chicago
McKeesport,PA,40.3419,-79.8439,19009,America/New_York
Fox Crossing,WI,44.2229,-88.4763,19012,America/Chicago
White Oak,MD,39.0433,-76.9906,19020,America/New_York
Arcadia,FL,27.2213,-81.8587,19038,America/New_York
Red Bluff,CA,40.1735,-122.2413,19039,America/Los_Angeles
Westbrook,ME,43.6954,-70.3539,19074,America/New_York
Broadview Heights,OH,41.3195,-81.6782,19102,America/New_York
Mount Airy,NC,36.5083,-80.6154,19119,America/New_York
Tiffin,OH,41.1165,-83.1805,19130,America/New_York
Evergreen Park,IL,41.7213,-87.7013,19147,America/Chicago
Pinecrest,FL,25.6650,-80.3042,19155,America/New_York
Cameron Park,CA,38.6737,-120.9872,19171,America/Los_Angeles
Liberal,KS,37.0466,-100.9295,19174,America/Chicago
Highland,UT,40.4275,-111.7955,19175,America/Denver
Stevenson Ranch,CA,34.3894,-118.5885,19179,America/Los_Angeles
Carlisle,PA,40.1999,-77.2042,19198,America/New_York
Mineola,NY,40.7469,-73.6392,19207,America/New_York
Sherrelwood,CO,39.8390,-105.0014,19208,America/Denver
Altoona,IA,41.6481,-93.4784,19221,America/Chicago
Bethany,OK,35.5072,-97.6417,19221,America/Chicago
Erlanger,KY,39.0109,-84.5864,19246,America/New_York
Pinole,CA,37.9931,-122.2834,19250,America/Los_Angeles
Morristown,NJ,40.7966,-74.4772,19261,America/New_York
White Oak,OH,39.2106,-84.6061,19271,America/New_York
Arbutus,MD,39.2428,-76.6922,19292,America/New_York
Corning,NY,42.1470,-77.0561,19296,America/New_York
Sylvania,OH,41.7100,-83.7091,19311,America/New_York
Durant,OK,33.9957,-96.3938,19315,America/Chicago
Sheridan,WY,44.7962,-106.9643,19320,America/Denver
